District,County,Subcounty,Parish,Pop_Male,Pop_Female,Pop_Ratio,Pop_Total
Otuke,Otuke,Okwang,Arwotngo,1204,1118,107.7,2322
Otuke,Otuke,Okwang,Barjobi,1280,1346,95.1,2626
Otuke,Otuke,Okwang,Barocok,1181,1223,96.6,2404
Otuke,Otuke,Okwang,Ogoro,1290,1437,89.8,2727
Otuke,Otuke,Okwang,Olworngu,2125,2323,91.5,4448
Otuke,Otuke,Okwang,Opejal,1202,1221,98.4,2423
Otuke,Otuke,Olilim,Alula,1280,1323,96.7,2603
Otuke,Otuke,Olilim,Anepkide,1345,1396,96.3,2741
Otuke,Otuke,Olilim,Angetta,1301,1474,88.3,2775
Otuke,Otuke,Olilim,Gotojwang,1729,1730,99.9,3459
Otuke,Otuke,Olilim,Olilim,1023,1004,101.9,2027
Otuke,Otuke,Orum,Abongorwot,1322,1289,102.6,2611
Otuke,Otuke,Orum,Alangi,1007,1073,93.8,2080
Otuke,Otuke,Orum,Anepmoroto,1529,1583,96.6,3112
Otuke,Otuke,Orum,Ating,1074,1147,93.6,2221
Otuke,Otuke,Otuke Town Council,Alai,451,455,99.1,906
Otuke,Otuke,Otuke Town Council,Barodugu,1152,1148,100.3,2300
Otuke,Otuke,Otuke Town Council,Oget,665,673,98.8,1338
Otuke,Otuke,Otuke Town Council,Olec,814,855,95.2,1669
Oyam,Oyam,Aber,Adyegi,2829,2962,95.5,5791
Oyam,Oyam,Aber,Akaka,4435,4707,94.2,9142
Oyam,Oyam,Aber,Atura,3539,3665,96.6,7204
Oyam,Oyam,Aber,Wirao,5442,5787,94,11229
Oyam,Oyam,Abok,Ajerijeri,2004,2119,94.6,4123
Oyam,Oyam,Abok,Ariba,1569,1590,98.7,3159
Oyam,Oyam,Abok,Bar,1877,1850,101.5,3727
Oyam,Oyam,Abok,Bar-Rio,1882,2012,93.5,3894
Oyam,Oyam,Abok,Itubara,1279,1361,94,2640
Oyam,Oyam,Acaba,Abanya,2035,2164,94,4199
Oyam,Oyam,Acaba,Anyeke,980,1067,91.8,2047
Oyam,Oyam,Acaba,Atekober,3250,3439,94.5,6689
Oyam,Oyam,Acaba,Dogapio,2622,2931,89.5,5553
Oyam,Oyam,Acaba,Obangangeo,3214,3292,97.6,6506
Oyam,Oyam,Acaba,Ogwangapur,1526,1572,97.1,3098
Oyam,Oyam,Aleka,Abela,1661,1840,90.3,3501
Oyam,Oyam,Aleka,Agwar,2689,2964,90.7,5653
Oyam,Oyam,Aleka,Ajul,3232,3393,95.3,6625
Oyam,Oyam,Aleka,Aleka,2071,2153,96.2,4224
Oyam,Oyam,Aleka,Alibi,4730,4825,98,9555
Oyam,Oyam,Iceme,Aloni,3844,4049,94.9,7893
Oyam,Oyam,Iceme,Aungu,6167,6264,98.5,12431
Oyam,Oyam,Iceme,Awio,4090,4233,96.6,8323
Oyam,Oyam,Iceme,Omolo,2587,2777,93.2,5364
Oyam,Oyam,Iceme,Orupu,6231,6513,95.7,12744
Oyam,Oyam,Kamdini,Juma,4260,4674,91.1,8934
Oyam,Oyam,Kamdini,Kamdini Town Board,3122,3550,87.9,6672
Oyam,Oyam,Kamdini,Kamdini,1824,2027,90,3851
Oyam,Oyam,Kamdini,Ocini,5301,5578,95,10879
Oyam,Oyam,Kamdini,Pukica,2414,2374,101.7,4788
Oyam,Oyam,Kamdini,Zambia,2727,2945,92.6,5672
Oyam,Oyam,Loro,Acanpii,3587,3570,100.5,7157
Oyam,Oyam,Loro,Adigo,3260,3161,103.1,6421
Oyam,Oyam,Loro,Adyeda,5335,5565,95.9,10900
Oyam,Oyam,Loro,Agulurude,3113,3430,90.8,6543
Oyam,Oyam,Loro,Alidi,3270,3624,90.2,6894
Oyam,Oyam,Loro,Alutkot,6005,6055,99.2,12060
Oyam,Oyam,Loro,Opelere,2558,2627,97.4,5185
Oyam,Oyam,Minakulu,Aceno,1977,2179,90.7,4156
Oyam,Oyam,Minakulu,Adel,3564,3896,91.5,7460
Oyam,Oyam,Minakulu,Atego,2677,2857,93.7,5534
Oyam,Oyam,Minakulu,Atek,3299,3510,94,6809
Oyam,Oyam,Minakulu,Kuluabura,4239,4799,88.3,9038
Oyam,Oyam,Minakulu,Opuk,2394,2597,92.2,4991
Oyam,Oyam,Myene,Acimi,3544,3679,96.3,7223
Oyam,Oyam,Myene,Amwa,2833,3136,90.3,5969
Oyam,Oyam,Myene,Myene,2616,2719,96.2,5335
Oyam,Oyam,Myene,Oyoro,2025,2081,97.3,4106
Oyam,Oyam,Myene,Zuma,2477,2508,98.8,4985
Oyam,Oyam,Ngai,Acut,2514,2504,100.4,5018
Oyam,Oyam,Ngai,Akuca,1759,1825,96.4,3584
Oyam,Oyam,Ngai,Aramita,3815,3839,99.4,7654
Oyam,Oyam,Ngai,Kulakula,2406,2148,112,4554
Oyam,Oyam,Ngai,Okomo,2156,2201,98,4357
Oyam,Oyam,Ngai,Omach,1815,1939,93.6,3754
Oyam,Oyam,Otwal,Acokara,2007,2101,95.5,4108
Oyam,Oyam,Otwal,Ader,1983,2028,97.8,4011
Oyam,Oyam,Otwal,Amukugungu,1388,1621,85.6,3009
Oyam,Oyam,Otwal,Anyomolyec,2516,2762,91.1,5278
Oyam,Oyam,Otwal,Okii,3234,3456,93.6,6690
Oyam,Oyam,Otwal,Wanglobo,1520,1504,101.1,3024
Oyam,Oyam,Oyam Town Council,Eastern,2788,2894,96.3,5682
Oyam,Oyam,Oyam Town Council,Western,3014,3031,99.4,6045
Pader,Aruu,Acholibur,Gem-Central,1892,2202,85.9,4094
Pader,Aruu,Acholibur,Gem-Onyot,1875,1943,96.5,3818
Pader,Aruu,Acholibur,Ogago,1454,1518,95.8,2972
Pader,Aruu,Acholibur,Wiigweng,1573,1581,99.5,3154
Pader,Aruu,Angagura,Burlobo,1524,1491,102.2,3015
Pader,Aruu,Angagura,Kalawinya,1111,1176,94.5,2287
Pader,Aruu,Angagura,Pucota,714,733,97.4,1447
Pader,Aruu,Angagura,Pungole,1098,1126,97.5,2224
Pader,Aruu,Atanga,Gojani,1473,1645,89.5,3118
Pader,Aruu,Atanga,Kal,1500,1684,89.1,3184
Pader,Aruu,Atanga,Lawiyeadul,1301,1348,96.5,2649
Pader,Aruu,Atanga,Ngoto,1635,1668,98,3303
Pader,Aruu,Atanga,Opatte,1561,1650,94.6,3211
Pader,Aruu,Awere,Angole,2218,2230,99.5,4448
Pader,Aruu,Awere,Bolo,3076,3336,92.2,6412
Pader,Aruu,Awere,Lagile,2414,2729,88.5,5143
Pader,Aruu,Awere,Rackoko,1660,1890,87.8,3550
Pader,Aruu,Laguti,Lapyem,2991,3239,92.3,6230
Pader,Aruu,Laguti,Paibwor,1983,1980,100.2,3963
Pader,Aruu,Laguti,Pakeyo,1640,1671,98.1,3311
Pader,Aruu,Lapul,Atoo,2254,2500,90.2,4754
Pader,Aruu,Lapul,Koyo,1991,2085,95.5,4076
Pader,Aruu,Lapul,Lukaci,1505,1573,95.7,3078
Pader,Aruu,Lapul,Ogole,3073,3277,93.8,6350
Pader,Aruu,Latanya,Awee,1354,1525,88.8,2879
Pader,Aruu,Latanya,Dure,1755,1863,94.2,3618
Pader,Aruu,Latanya,Golo,1535,1565,98.1,3100
Pader,Aruu,Latanya,Latigi,1097,1193,92,2290
Pader,Aruu,Latanya,Ngekidi,1566,1703,92,3269
Pader,Aruu,Ogom,Kalangore,1527,1418,107.7,2945
Pader,Aruu,Ogom,Ogom,1352,1484,91.1,2836
Pader,Aruu,Ogom,Otong,285,269,105.9,554
Pader,Aruu,Ogom,Pukor,1072,1144,93.7,2216
Pader,Aruu,Pader Town Council,Acoro,1658,1909,86.9,3567
Pader,Aruu,Pader Town Council,Lagwai,2467,2636,93.6,5103
Pader,Aruu,Pader Town Council,Luna,2308,2404,96,4712
Pader,Aruu,Pader,Kilak,1239,1281,96.7,2520
Pader,Aruu,Pader,Ogwil,688,661,104.1,1349
Pader,Aruu,Pader,Ongany,1027,1014,101.3,2041
Pader,Aruu,Pader,Tyer,1946,1638,118.8,3584
Pader,Aruu,Pajule,Ogago,1739,1848,94.1,3587
Pader,Aruu,Pajule,Oryang,1458,1577,92.5,3035
Pader,Aruu,Pajule,Otok,1535,1625,94.5,3160
Pader,Aruu,Pajule,Paiula,1743,1785,97.6,3528
Pader,Aruu,Pajule,Palenga,2060,2078,99.1,4138
Pader,Aruu,Pajule,Palwo,2549,2716,93.9,5265
Pader,Aruu,Puranga,Apwor,1549,1621,95.6,3170
Pader,Aruu,Puranga,Aringa,1420,1556,91.3,2976
Pader,Aruu,Puranga,Lomina Jiko,897,911,98.5,1808
Pader,Aruu,Puranga,Lomino Cwida,948,1044,90.8,1992
Pader,Aruu,Puranga,Oret,1654,1661,99.6,3315
Pader,Aruu,Puranga,Parwech,2691,2965,90.8,5656
Pakwach,Jonam,Alwi,Abok,2077,2142,97,4219
Pakwach,Jonam,Alwi,Ayila,2534,2621,96.7,5155
Pakwach,Jonam,Alwi,Fualwonga,2005,2078,96.5,4083
Pakwach,Jonam,Alwi,Pangieth,2330,2474,94.2,4804
Pakwach,Jonam,Pakwach Town Council,Amor East,2174,2369,91.8,4543
Pakwach,Jonam,Pakwach Town Council,Amor West,2268,2437,93.1,4705
Pakwach,Jonam,Pakwach Town Council,Puvungu Central,1904,2216,85.9,4120
Pakwach,Jonam,Pakwach Town Council,Puvungu East,1961,2126,92.2,4087
Pakwach,Jonam,Pakwach Town Council,Puvungu West,2569,3016,85.2,5585
Pakwach,Jonam,Pakwach,Atyak,1137,1299,87.5,2436
Pakwach,Jonam,Pakwach,Mukale,3965,3954,100.3,7919
Pakwach,Jonam,Pakwach,Olyejo,2134,2254,94.7,4388
Pakwach,Jonam,Pakwach,Paroketo,2906,3256,89.3,6162
Pakwach,Jonam,Panyango,Andibo,1749,1975,88.6,3724
Pakwach,Jonam,Panyango,Lobodegi,2050,1988,103.1,4038
Pakwach,Jonam,Panyango,Pacego,1534,1851,82.9,3385
Pakwach,Jonam,Panyango,Padoch,1452,1609,90.2,3061
Pakwach,Jonam,Panyango,Pakia,1441,1539,93.6,2980
Pakwach,Jonam,Panyango,Pamitu,1665,1871,89,3536
Pakwach,Jonam,Panyango,Pokwero,3611,3984,90.6,7595
Pakwach,Jonam,Panyimur,Boro,2593,2394,108.3,4987
Pakwach,Jonam,Panyimur,Dei,6727,7137,94.3,13864
Pakwach,Jonam,Panyimur,Ganada,4501,5169,87.1,9670
Pakwach,Jonam,Panyimur,Kivuje,3605,3591,100.4,7196
Pakwach,Jonam,Panyimur,Nyakagei,3685,3964,93,7649
Pakwach,Jonam,Wadelai,Mutir,1629,1674,97.3,3303
Pakwach,Jonam,Wadelai,Pakwinyo,3016,3268,92.3,6284
Pakwach,Jonam,Wadelai,Pumit,2238,2406,93,4644
Pakwach,Jonam,Wadelai,Ragem Lower,2874,3114,92.3,5988
Pakwach,Jonam,Wadelai,Ragem Upper,2038,1889,107.9,3927
Pallisa,Agule,Agule,Agule,1923,2032,94.6,3955
Pallisa,Agule,Agule,Morukokume,2535,2689,94.3,5224
Pallisa,Agule,Agule,Odusai,1969,2099,93.8,4068
Pallisa,Agule,Agule,Okunguro,2348,2537,92.6,4885
Pallisa,Agule,Akisim,Akisim,1751,1719,101.9,3470
Pallisa,Agule,Akisim,Kobwin,1465,1579,92.8,3044
Pallisa,Agule,Akisim,Okisiran,1207,1181,102.2,2388
Pallisa,Agule,Akisim,Opadoi,2037,2116,96.3,4153
Pallisa,Agule,Apopong,Adal,2575,2500,103,5075
Pallisa,Agule,Apopong,Apopong,2149,2252,95.4,4401
Pallisa,Agule,Apopong,Kapala,2845,2996,95,5841
Pallisa,Agule,Apopong,Katukei,1726,1755,98.3,3481
Pallisa,Agule,Apopong,Kaukura,2040,2079,98.1,4119
Pallisa,Agule,Apopong,Obwanai,1590,1746,91.1,3336
Pallisa,Agule,Chelekura,Adodoi,1390,1541,90.2,2931
Pallisa,Agule,Chelekura,Akwamor,1655,1915,86.4,3570
Pallisa,Agule,Chelekura,Chelekura,1412,1528,92.4,2940
Pallisa,Agule,Chelekura,Kalemene,1113,1184,94,2297
Pallisa,Agule,Gogonyo,Ajepet,3641,3883,93.8,7524
Pallisa,Agule,Gogonyo,Angodi,2093,2296,91.2,4389
Pallisa,Agule,Gogonyo,Gogonyo,6621,6685,99,13306
Pallisa,Agule,Gogonyo,Kachango,2453,2734,89.7,5187
Pallisa,Agule,Kameke,Kameke,1011,1031,98.1,2042
Pallisa,Agule,Kameke,Nyakoi,2836,2969,95.5,5805
Pallisa,Agule,Kameke,Oboliso,2935,3001,97.8,5936
Pallisa,Agule,Kameke,Omuroka,1715,1822,94.1,3537
Pallisa,Pallisa,Kamuge,Boliso Ii,2123,2271,93.5,4394
Pallisa,Pallisa,Kamuge,Kagoli,2531,2710,93.4,5241
Pallisa,Pallisa,Kamuge,Kalapata,3318,3611,91.9,6929
Pallisa,Pallisa,Kamuge,Kamuge,2522,2497,101,5019
Pallisa,Pallisa,Kasodo,Kainja,1000,1107,90.3,2107
Pallisa,Pallisa,Kasodo,Kasodo,1421,1603,88.6,3024
Pallisa,Pallisa,Kasodo,Nabitende,1341,1324,101.3,2665
Pallisa,Pallisa,Kasodo,Nagondi,1471,1628,90.4,3099
Pallisa,Pallisa,Kasodo,Najeniti,1679,1759,95.5,3438
Pallisa,Pallisa,Olok,Apapa,2772,2863,96.8,5635
Pallisa,Pallisa,Olok,Ngalwe,1841,1921,95.8,3762
Pallisa,Pallisa,Olok,Odwarat,1655,1679,98.6,3334
Pallisa,Pallisa,Olok,Olok,1708,1834,93.1,3542
Pallisa,Pallisa,Pallisa Town Council,East,2547,2727,93.4,5274
Pallisa,Pallisa,Pallisa Town Council,Hospital,2112,2369,89.2,4481
Pallisa,Pallisa,Pallisa Town Council,Kagwese,4364,4695,92.9,9059
Pallisa,Pallisa,Pallisa Town Council,Kaucho,3257,3615,90.1,6872
Pallisa,Pallisa,Pallisa Town Council,West,3521,3931,89.6,7452
Pallisa,Pallisa,Pallisa,Akadot,3141,3109,101,6250
Pallisa,Pallisa,Pallisa,Kaboloi,2333,2426,96.2,4759
Pallisa,Pallisa,Pallisa,Kagoli,2180,2211,98.6,4391
Pallisa,Pallisa,Puti-Puti,Boliso I,1246,1315,94.8,2561
Pallisa,Pallisa,Puti-Puti,Boliso,1542,1649,93.5,3191
Pallisa,Pallisa,Puti-Puti,Limoto,3169,3373,94,6542
Pallisa,Pallisa,Puti-Puti,Mpongi,3387,3411,99.3,6798
Pallisa,Pallisa,Puti-Puti,Puti-Puti,2557,2639,96.9,5196
Rakai,Kakuuto,Kakuuto,Bigada,2319,1976,117.4,4295
Rakai,Kakuuto,Kakuuto,Kakuuto,3746,3825,97.9,7571
Rakai,Kakuuto,Kakuuto,Katovu,2999,2996,100.1,5995
Rakai,Kakuuto,Kakuuto,Kyebisagazi,2675,2613,102.4,5288
Rakai,Kakuuto,Kakuuto,Mayanja,2587,2529,102.3,5116
Rakai,Kakuuto,Kakuuto,Mutukula,2478,2645,93.7,5123
Rakai,Kakuuto,Kakuuto,Sango Bay,2968,2888,102.8,5856
Rakai,Kakuuto,Kifamba,Kabala,1755,1699,103.3,3454
Rakai,Kakuuto,Kifamba,Kawunguli,2007,2049,98,4056
Rakai,Kakuuto,Kifamba,Kifamba,1814,1834,98.9,3648
Rakai,Kakuuto,Kifamba,Kisaasa,1666,1714,97.2,3380
Rakai,Kooki,Byakabanda,Byakabanda,3262,3271,99.7,6533
Rakai,Kooki,Byakabanda,Kamukalo,4834,4772,101.3,9606
Rakai,Kooki,Byakabanda,Kitaasa,1340,1276,105,2616
Rakai,Kooki,Ddwaniro,Buyamba,2858,3073,93,5931
Rakai,Kooki,Ddwaniro,Ddwaniro,4076,4293,94.9,8369
Rakai,Kooki,Ddwaniro,Kaleere-Malemba,2570,2687,95.6,5257
Rakai,Kooki,Ddwaniro,Kayonza,2682,2657,100.9,5339
Rakai,Kooki,Ddwaniro,Lwakaloolo,3911,4007,97.6,7918
Rakai,Kooki,Kacheera,Kajju,2717,2918,93.1,5635
Rakai,Kooki,Kacheera,Kakiri,1649,1629,101.2,3278
Rakai,Kooki,Kacheera,Katatenga,1622,1695,95.7,3317
Rakai,Kooki,Kacheera,Kayonza,1608,1707,94.2,3315
Rakai,Kooki,Kacheera,Lwanga,1372,1343,102.2,2715
Rakai,Kooki,Kacheera,Lyakisana,2703,2860,94.5,5563
Rakai,Kooki,Kagamba,Kagamba,2398,2390,100.3,4788
Rakai,Kooki,Kagamba,Kasankala,3633,3968,91.6,7601
Rakai,Kooki,Kagamba,Kimuli,3142,3500,89.8,6642
Rakai,Kooki,Kagamba,Kirangira,3029,3215,94.2,6244
Rakai,Kooki,Kagamba,Lwabakoba,4224,4403,95.9,8627
Rakai,Kooki,Kiziba,Lukerere,2377,2501,95,4878
Rakai,Kooki,Kiziba,Mweruka,3505,3651,96,7156
Rakai,Kooki,Kiziba,Ndagga,1061,1214,87.4,2275
Rakai,Kooki,Kiziba,Rwensinga,2979,3153,94.5,6132
Rakai,Kooki,Kyalulangira,Dyango,1938,2188,88.6,4126
Rakai,Kooki,Kyalulangira,Kalungi,4340,4621,93.9,8961
Rakai,Kooki,Kyalulangira,Kasula,3745,3782,99,7527
Rakai,Kooki,Kyalulangira,Kizinga,1641,1637,100.2,3278
Rakai,Kooki,Kyalulangira,Lwambajjo,1892,2038,92.8,3930
Rakai,Kooki,Lwamaggwa,Bugona,4984,5258,94.8,10242
Rakai,Kooki,Lwamaggwa,Kabusota,2154,2242,96.1,4396
Rakai,Kooki,Lwamaggwa,Kakundi,3097,2954,104.8,6051
Rakai,Kooki,Lwamaggwa,Kibuuka,3968,4180,94.9,8148
Rakai,Kooki,Lwamaggwa,Kiweeka,2950,2966,99.5,5916
Rakai,Kooki,Lwamaggwa,Kyabigondo,4475,4776,93.7,9251
Rakai,Kooki,Lwanda,Bitabago,2445,2548,96,4993
Rakai,Kooki,Lwanda,Butiti,3272,3284,99.6,6556
Rakai,Kooki,Lwanda,Kanoni,1565,1513,103.4,3078
Rakai,Kooki,Lwanda,Kasensero,3363,3397,99,6760
Rakai,Kooki,Lwanda,Kiyovu,3630,3680,98.6,7310
Rakai,Kooki,Rakai Town Council,Katuntu,1289,1267,101.7,2556
Rakai,Kooki,Rakai Town Council,Kibona,2266,2569,88.2,4835
Rubanda,Rubanda,Bubaare,Bubaare,1245,1479,84.2,2724
Rubanda,Rubanda,Bubaare,Bushura,1706,2004,85.1,3710
Rubanda,Rubanda,Bubaare,Ihanga,1196,1399,85.5,2595
Rubanda,Rubanda,Bubaare,Kagarama,2511,2749,91.3,5260
Rubanda,Rubanda,Bubaare,Kashenyi,1732,2071,83.6,3803
Rubanda,Rubanda,Bubaare,Kibuzigye,1870,2014,92.9,3884
Rubanda,Rubanda,Bubaare,Kitojo,1993,2201,90.5,4194
Rubanda,Rubanda,Bubaare,Muyanja,1674,1869,89.6,3543
Rubanda,Rubanda,Bubaare,Nyamiyaga,1981,2126,93.2,4107
Rubanda,Rubanda,Bufundi,Kacereere,2792,3145,88.8,5937
Rubanda,Rubanda,Bufundi,Kagunga,1872,2258,82.9,4130
Rubanda,Rubanda,Bufundi,Kashasha,2552,3071,83.1,5623
Rubanda,Rubanda,Bufundi,Kishanje,1909,2330,81.9,4239
Rubanda,Rubanda,Bufundi,Mugyera,2560,3102,82.5,5662
Rubanda,Rubanda,Hamurwa Town Council,Hamurwa,625,724,86.3,1349
Rubanda,Rubanda,Hamurwa Town Council,Kanyabitara,751,824,91.1,1575
Rubanda,Rubanda,Hamurwa Town Council,Karukara,517,571,90.5,1088
Rubanda,Rubanda,Hamurwa Town Council,Nangaro,510,578,88.2,1088
Rubanda,Rubanda,Hamurwa,Igomanda,2929,3239,90.4,6168
Rubanda,Rubanda,Hamurwa,Kakore,2259,2669,84.6,4928
Rubanda,Rubanda,Hamurwa,Mpungu,2857,3191,89.5,6048
Rubanda,Rubanda,Hamurwa,Ruhonwa,1972,2330,84.6,4302
Rubanda,Rubanda,Hamurwa,Shebeya,2620,2919,89.8,5539
Rubanda,Rubanda,Ikumba,Kashaasha,3859,4510,85.6,8369
Rubanda,Rubanda,Ikumba,Mushanje,1938,2382,81.4,4320
Rubanda,Rubanda,Ikumba,Nyamabale,2556,3310,77.2,5866
Rubanda,Rubanda,Muko,Butare,5069,5505,92.1,10574
Rubanda,Rubanda,Muko,Ikamiro,2851,3216,88.7,6067
Rubanda,Rubanda,Muko,Kaara,4268,4484,95.2,8752
Rubanda,Rubanda,Muko,Kabere,1707,1893,90.2,3600
Rubanda,Rubanda,Muko,Karangyere,2068,2323,89,4391
Rubanda,Rubanda,Muko,Kyenyi,2063,2270,90.9,4333
Rubanda,Rubanda,Nyamweru,Bigungiro,1248,1280,97.5,2528
Rubanda,Rubanda,Nyamweru,Bwayu,1413,1636,86.4,3049
Rubanda,Rubanda,Nyamweru,Kacenaga,1176,1346,87.4,2522
Rubanda,Rubanda,Nyamweru,Kyokyezo,1397,1528,91.4,2925
Rubanda,Rubanda,Nyamweru,Nangara,1713,2041,83.9,3754
Rubanda,Rubanda,Nyamweru,Nyamweru,1208,1374,87.9,2582
Rubanda,Rubanda,Rubanda Town Council,Nyakabungo,3262,3578,91.2,6840
Rubanda,Rubanda,Rubanda Town Council,Nyaruhanga,2692,3218,83.7,5910
Rubanda,Rubanda,Rubanda Town Council,Nyarurambi,4168,4651,89.6,8819
Rubanda,Rubanda,Ruhija,Buhumuriro,647,739,87.6,1386
Rubanda,Rubanda,Ruhija,Kashekyera,1022,1217,84,2239
Rubanda,Rubanda,Ruhija,Kitojo,1051,1107,94.9,2158
Rubanda,Rubanda,Ruhija,Kiyebe,1170,1415,82.7,2585
Rubanda,Rubanda,Ruhija,Ntungamo,832,999,83.3,1831
Rubirizi,Bunyaruguru,Katunguru,Kashaka,529,362,146.1,891
Rubirizi,Bunyaruguru,Katunguru,Katunguru,440,307,143.3,747
Rubirizi,Bunyaruguru,Katunguru,Kazinga,517,412,125.5,929
Rubirizi,Bunyaruguru,Katunguru,Kisenyi,672,566,118.7,1238
Rubirizi,Bunyaruguru,Kichwamba,Kataara,1310,1386,94.5,2696
Rubirizi,Bunyaruguru,Kichwamba,Kichwamba,1355,1503,90.2,2858
Rubirizi,Bunyaruguru,Kichwamba,Kyambura,1585,1585,100,3170
Rubirizi,Bunyaruguru,Kichwamba,Nyakasozi,1155,1246,92.7,2401
Rubirizi,Bunyaruguru,Kichwamba,Rumuri,2622,2894,90.6,5516
Rubirizi,Bunyaruguru,Magambo,Bugaya,1321,1467,90,2788
Rubirizi,Bunyaruguru,Magambo,Butoha,2319,2479,93.5,4798
Rubirizi,Bunyaruguru,Magambo,Magambo,893,971,92,1864
Rubirizi,Bunyaruguru,Magambo,Rubirizi,510,507,100.6,1017
Rubirizi,Bunyaruguru,Magambo,Rugazi,518,572,90.6,1090
Rubirizi,Bunyaruguru,Rubiriziri Town Council,Kabete,829,989,83.8,1818
Rubirizi,Bunyaruguru,Rubiriziri Town Council,Kasharara,761,865,88,1626
Rubirizi,Bunyaruguru,Rubiriziri Town Council,Ndekye,1049,1133,92.6,2182
Rubirizi,Bunyaruguru,Rubiriziri Town Council,Nyakasharu,1206,1372,87.9,2578
Rubirizi,Bunyaruguru,Rutoto,Bururuma,1225,1387,88.3,2612
Rubirizi,Bunyaruguru,Rutoto,Kashenyi,1062,1217,87.3,2279
Rubirizi,Bunyaruguru,Rutoto,Ndagaro,1498,1716,87.3,3214
Rubirizi,Bunyaruguru,Rutoto,Nyabubare,1185,1353,87.6,2538
Rubirizi,Bunyaruguru,Rutoto,Rwemitagu,1215,1393,87.2,2608
Rubirizi,Bunyaruguru,Ryeru,Buzenga,1200,1366,87.8,2566
Rubirizi,Bunyaruguru,Ryeru,Mubanda,953,1127,84.6,2080
Rubirizi,Bunyaruguru,Ryeru,Mugogo,455,570,79.8,1025
Rubirizi,Bunyaruguru,Ryeru,Mushumba,1077,1267,85,2344
Rubirizi,Bunyaruguru,Ryeru,Ndangara,1078,1170,92.1,2248
Rubirizi,Bunyaruguru,Ryeru,Ndekye,464,511,90.8,975
Rubirizi,Bunyaruguru,Ryeru,Nyakiyanja,911,1092,83.4,2003
Rubirizi,Katerera,Katanda,Katanda,2031,2282,89,4313
Rubirizi,Katerera,Katanda,Kyankaranga,1510,1666,90.6,3176
Rubirizi,Katerera,Katanda,Mugyera,1388,1480,93.8,2868
Rubirizi,Katerera,Katanda,Munyonyi,1632,1714,95.2,3346
Rubirizi,Katerera,Katanda,Nyandongo,1136,1201,94.6,2337
Rubirizi,Katerera,Katanda,Ryamatumba,1297,1491,87,2788
Rubirizi,Katerera,Katerera Town Council,Kacu,656,716,91.6,1372
Rubirizi,Katerera,Katerera Town Council,Katerera,1434,1592,90.1,3026
Rubirizi,Katerera,Katerera Town Council,Muyenga,832,885,94,1717
Rubirizi,Katerera,Katerera Town Council,Nyakagyezi,1408,1547,91,2955
Rubirizi,Katerera,Katerera,Katerera,1368,1446,94.6,2814
Rubirizi,Katerera,Katerera,Mwongyera,1746,1990,87.7,3736
Rubirizi,Katerera,Katerera,Nyamabare,1047,1216,86.1,2263
Rubirizi,Katerera,Katerera,Nyamirima,804,872,92.2,1676
Rubirizi,Katerera,Kirugu,Kikumbo,2170,2322,93.5,4492
Rubirizi,Katerera,Kirugu,Kirugu,986,1127,87.5,2113
Rubirizi,Katerera,Kirugu,Kyenzaza,1507,1639,91.9,3146
Rubirizi,Katerera,Kirugu,Mirarikye,753,798,94.4,1551
Rubirizi,Katerera,Kyabakara,Kakaari,1434,1515,94.7,2949
Rubirizi,Katerera,Kyabakara,Kyabakara,1060,1217,87.1,2277
Rubirizi,Katerera,Kyabakara,Ngoro,1031,1165,88.5,2196
Rubirizi,Katerera,Kyabakara,Nyabubare,1596,1549,103,3145
Rubirizi,Katerera,Kyabakara,Rugarama,1025,1169,87.7,2194
Rukiga,Rukiga,Bukinda,Kandago,908,1002,90.6,1910
Rukiga,Rukiga,Bukinda,Karorwa,1146,1114,102.9,2260
Rukiga,Rukiga,Bukinda,Kyerero,1674,1743,96,3417
Rukiga,Rukiga,Bukinda,Nyakasiru,1170,1101,106.3,2271
Rukiga,Rukiga,Kamwezi,Kashekye,2762,3171,87.1,5933
Rukiga,Rukiga,Kamwezi,Kibanda,3690,3911,94.3,7601
Rukiga,Rukiga,Kamwezi,Kigara,2593,2701,96,5294
Rukiga,Rukiga,Kamwezi,Kyabuhangwa,1377,1586,86.8,2963
Rukiga,Rukiga,Kamwezi,Kyogo,1209,1371,88.2,2580
Rukiga,Rukiga,Kamwezi,Rwenyangye,1021,1146,89.1,2167
Rukiga,Rukiga,Kashambya,Bucundura,2063,2477,83.3,4540
Rukiga,Rukiga,Kashambya,Kafunjo,1778,2085,85.3,3863
Rukiga,Rukiga,Kashambya,Kitanga,2709,3090,87.7,5799
Rukiga,Rukiga,Kashambya,Kitunga,1662,1846,90,3508
Rukiga,Rukiga,Kashambya,Nyakashebeya,1633,1794,91,3427
Rukiga,Rukiga,Kashambya,Rutengye,2267,2654,85.4,4921
Rukiga,Rukiga,Mparo Town Council,Mparo,1818,1896,95.9,3714
Rukiga,Rukiga,Muhanga Town Council,Butare,1127,1204,93.6,2331
Rukiga,Rukiga,Muhanga Town Council,Highland,1015,939,108.1,1954
Rukiga,Rukiga,Muhanga Town Council,Muhanga,1633,1773,92.1,3406
Rukiga,Rukiga,Muhanga Town Council,Nyakabungo,1165,1182,98.6,2347
Rukiga,Rukiga,Muhanga Town Council,Rutare,956,764,125.1,1720
Rukiga,Rukiga,Rwamucucu,Burime,1281,1397,91.7,2678
Rukiga,Rukiga,Rwamucucu,Ibumba,1938,2066,93.8,4004
